State.Code,city,state,location
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
34,Camden,New Jersey,inland
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
36,New York,New York,coast
